price,house_type,acreage,width,length,bedrooms,bathrooms,floors,legal_status,street,ward,district,city
5.1,"nha ngo, hem",80.0,4.0,20.0,2,2,2,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
4.0,"nha ngo, hem",52.92,4.2,12.6,2,2,2,da co so,duong huong lo 3,phuong binh hung hoa,quan binh tan,tp ho chi minh
8.5,"nha ngo, hem",68.0,4.0,17.0,4,5,4,da co so,duong tan ky tan quy,phuong binh hung hoa,quan binh tan,tp ho chi minh
5.0,"nha mat pho, mat tien",90.0,5.0,18.0,4,3,3,da co so,duong so 11,phuong binh hung hoa,quan binh tan,tp ho chi minh
6.9,"nha mat pho, mat tien",67.5,4.5,15.0,4,5,3,da co so,duong le cong phep,phuong an lac,quan binh tan,tp ho chi minh
4.09,"nha ngo, hem",36.0,4.0,9.0,2,2,2,da co so,duong so 27,phuong binh tri dong b,quan binh tan,tp ho chi minh
6.8,"nha ngo, hem",76.5,4.5,17.0,6,6,4,da co so,duong ten lua,phuong binh tri dong b,quan binh tan,tp ho chi minh
6.35,"nha ngo, hem",72.0,4.0,18.0,5,3,3,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
2.52,"nha mat pho, mat tien",36.0,4.0,9.0,2,2,3,da co so,duong nguyen van cu,phuong tan tao a,quan binh tan,tp ho chi minh
2.3,"nha ngo, hem",40.0,4.0,10.0,1,1,1,da co so,duong ma lo,phuong binh hung hoa a,quan binh tan,tp ho chi minh
2.13,"nha ngo, hem",44.0,4.0,11.0,2,2,1,da co so,duong ho van long,phuong tan tao,quan binh tan,tp ho chi minh
4.99,"nha ngo, hem",40.7,3.7,11.0,5,3,4,da co so,duong chien luoc,phuong binh tri dong a,quan binh tan,tp ho chi minh
18.8,"nha mat pho, mat tien",138.0,6.0,23.0,2,1,1,da co so,duong do nang te,phuong binh tri dong b,quan binh tan,tp ho chi minh
4.5,"nha ngo, hem",56.0,4.0,14.0,4,4,3,da co so,duong so 21,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.5,"nha ngo, hem",65.0,5.0,13.0,2,2,2,da co so,duong so 5,phuong binh hung hoa,quan binh tan,tp ho chi minh
4.8,"nha ngo, hem",67.5,4.5,15.0,4,5,3,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
6.5,"nha mat pho, mat tien",100.0,5.0,20.0,4,3,3,da co so,duong so 4,phuong tan tao,quan binh tan,tp ho chi minh
3.85,"nha ngo, hem",48.0,4.0,12.0,2,2,2,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
5.8,"nha ngo, hem",52.0,4.0,13.0,4,3,4,da co so,duong ho hoc lam,phuong an lac,quan binh tan,tp ho chi minh
7.5,"nha ngo, hem",100.0,5.0,20.0,6,3,4,da co so,duong an duong vuong,phuong an lac,quan binh tan,tp ho chi minh
4.85,"nha ngo, hem",56.0,4.0,14.0,4,4,3,da co so,duong binh tri dong,phuong binh tri dong a,quan binh tan,tp ho chi minh
5.6,"nha ngo, hem",52.0,4.0,13.0,4,3,3,da co so,duong le van quoi,phuong binh tri dong,quan binh tan,tp ho chi minh
1.6,"nha ngo, hem",21.0,3.5,6.0,1,1,2,giay to viet tay,duong chien luoc,phuong binh tri dong,quan binh tan,tp ho chi minh
4.2,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong le van quoi,phuong binh tri dong a,quan binh tan,tp ho chi minh
3.65,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong le dinh can,phuong tan tao,quan binh tan,tp ho chi minh
4.4,"nha ngo, hem",48.0,4.0,12.0,4,3,3,da co so,duong so 6,phuong binh hung hoa b,quan binh tan,tp ho chi minh
2.4,"nha ngo, hem",21.0,3.0,7.0,2,2,2,da co so,duong tan hoa dong,phuong binh tri dong,quan binh tan,tp ho chi minh
13.5,"nha mat pho, mat tien",80.0,4.0,20.0,5,6,3,da co so,duong so 24a,phuong binh tri dong b,quan binh tan,tp ho chi minh
6.0,"nha ngo, hem",80.0,4.0,20.0,2,2,2,da co so,duong binh tri dong,phuong binh tri dong a,quan binh tan,tp ho chi minh
4.95,"nha ngo, hem",48.0,4.0,12.0,4,1,3,da co so,duong chien luoc,phuong binh tri dong,quan binh tan,tp ho chi minh
11.0,"nha mat pho, mat tien",81.0,4.5,18.0,4,4,3,da co so,duong so 49,phuong binh tri dong b,quan binh tan,tp ho chi minh
3.6,"nha ngo, hem",54.0,6.0,9.0,2,2,2,da co so,duong tinh lo 10,phuong binh tri dong b,quan binh tan,tp ho chi minh
4.3,"nha ngo, hem",44.0,4.0,11.0,4,4,4,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.65,"nha ngo, hem",90.0,5.0,18.0,1,2,1,da co so,duong lien khu 8-9,phuong binh hung hoa a,quan binh tan,tp ho chi minh
3.0,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong tinh lo 10,phuong binh tri dong,quan binh tan,tp ho chi minh
8.6,"nha ngo, hem",96.0,4.0,24.0,5,4,3,da co so,duong nguyen quy yem,phuong an lac,quan binh tan,tp ho chi minh
5.75,"nha ngo, hem",48.0,6.0,8.0,4,5,4,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
17.0,"nha mat pho, mat tien",103.2,4.3,24.0,4,5,5,da co so,duong khieu nang tinh,phuong an lac a,quan binh tan,tp ho chi minh
4.05,"nha ngo, hem",44.0,4.0,11.0,2,2,2,da co so,duong chien luoc,phuong binh tri dong,quan binh tan,tp ho chi minh
2.7,"nha ngo, hem",57.5,5.0,11.5,2,2,2,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
9.2,"nha mat pho, mat tien",132.0,6.0,22.0,8,7,1,da co so,duong an duong vuong,phuong an lac,quan binh tan,tp ho chi minh
5.9,"nha ngo, hem",115.0,5.0,23.0,5,4,2,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
3.5,"nha ngo, hem",30.0,3.0,10.0,3,2,2,da co so,duong so 8,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.0,"nha ngo, hem",65.0,5.0,13.0,3,2,2,da co so,duong so 3,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.15,"nha ngo, hem",42.0,4.0,10.5,2,2,2,da co so,duong so 14,phuong binh hung hoa a,quan binh tan,tp ho chi minh
7.5,"nha ngo, hem",80.0,4.0,20.0,5,5,4,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
11.7,"nha mat pho, mat tien",80.0,4.0,20.0,5,5,4,da co so,duong so 29,phuong binh tri dong b,quan binh tan,tp ho chi minh
5.7,"nha ngo, hem",64.0,4.0,16.0,2,2,2,da co so,duong 26 thang 3,phuong binh hung hoa,quan binh tan,tp ho chi minh
3.299,"nha ngo, hem",35.0,3.5,10.0,4,3,4,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
4.75,"nha ngo, hem",44.0,4.0,11.0,4,3,3,da co so,duong ten lua,phuong binh tri dong b,quan binh tan,tp ho chi minh
4.5,"nha ngo, hem",52.0,4.0,13.0,3,2,2,da co so,duong go xoai,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.5,"nha ngo, hem",72.0,4.0,18.0,2,3,2,da co so,duong go xoai,phuong binh hung hoa a,quan binh tan,tp ho chi minh
6.2,"nha ngo, hem",67.5,4.5,15.0,3,3,3,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
3.05,"nha ngo, hem",30.0,3.0,10.0,3,2,2,da co so,duong huong lo 3,phuong binh hung hoa,quan binh tan,tp ho chi minh
4.55,"nha ngo, hem",76.5,4.5,17.0,5,5,11,da co so,duong ho hoc lam,phuong binh tri dong b,quan binh tan,tp ho chi minh
5.5,"nha mat pho, mat tien",64.0,4.0,16.0,3,3,3,da co so,duong ma lo,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.95,"nha ngo, hem",81.0,4.5,18.0,3,2,2,da co so,duong le van quoi,phuong binh tri dong a,quan binh tan,tp ho chi minh
4.79,"nha ngo, hem",52.0,4.0,13.0,4,5,4,da co so,duong tinh lo 10,phuong binh tri dong a,quan binh tan,tp ho chi minh
3.0,"nha ngo, hem",36.0,4.0,9.0,2,2,2,da co so,duong so 2,phuong binh hung hoa a,quan binh tan,tp ho chi minh
6.3,"nha ngo, hem",64.0,4.0,16.0,4,4,3,da co so,duong so 22,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.0,"nha mat pho, mat tien",56.0,4.0,14.0,3,2,2,da co so,duong go xoai,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.8,"nha ngo, hem",56.0,4.0,14.0,4,2,2,da co so,duong ho hoc lam,phuong an lac,quan binh tan,tp ho chi minh
4.4,"nha ngo, hem",52.0,4.0,13.0,4,3,3,da co so,duong ho van long,phuong tan tao,quan binh tan,tp ho chi minh
4.0,"nha ngo, hem",100.0,5.0,20.0,7,7,2,da co so,duong le van quoi,phuong binh tri dong,quan binh tan,tp ho chi minh
4.1,"nha ngo, hem",32.0,4.0,8.0,3,3,3,da co so,duong so 14,phuong binh hung hoa a,quan binh tan,tp ho chi minh
3.85,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong chien luoc,phuong binh tri dong,quan binh tan,tp ho chi minh
7.35,"nha mat pho, mat tien",72.0,4.0,18.0,3,3,3,da co so,duong so 11,phuong an lac,quan binh tan,tp ho chi minh
3.8,"nha ngo, hem",58.0,4.0,14.5,3,2,1,da co so,duong lien khu 5-6,phuong binh hung hoa b,quan binh tan,tp ho chi minh
4.68,"nha ngo, hem",56.0,4.0,14.0,2,2,2,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.45,"nha ngo, hem",44.0,4.0,11.0,2,2,2,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
7.4,"nha ngo, hem",68.0,4.0,17.0,4,5,4,da co so,duong so 1,phuong binh hung hoa a,quan binh tan,tp ho chi minh
10.5,"nha mat pho, mat tien",60.0,4.0,15.0,4,5,4,da co so,duong so 3,phuong an lac a,quan binh tan,tp ho chi minh
7.55,"nha ngo, hem",74.0,4.0,18.5,4,4,5,da co so,duong bui tu toan,phuong an lac,quan binh tan,tp ho chi minh
5.3,"nha ngo, hem",50.4,4.2,12.0,2,3,4,da co so,duong huong lo 2,phuong binh hung hoa,quan binh tan,tp ho chi minh
1.4,"nha ngo, hem",28.0,3.5,8.0,2,2,2,so chung / cong chung vi bang,duong tan hoa dong,phuong binh tri dong,quan binh tan,tp ho chi minh
6.3,"nha ngo, hem",68.0,4.0,17.0,4,4,3,da co so,duong so 22,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.0,"nha ngo, hem",60.0,5.0,12.0,2,2,2,da co so,duong so 12,phuong binh hung hoa,quan binh tan,tp ho chi minh
6.69,"nha ngo, hem",80.0,4.0,20.0,4,5,4,da co so,duong tinh lo 10,phuong binh tri dong b,quan binh tan,tp ho chi minh
6.46,"nha mat pho, mat tien",64.0,4.0,16.0,5,5,4,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
3.0,"nha ngo, hem",35.0,5.0,7.0,3,2,2,da co so,duong 26 thang 3,phuong binh hung hoa,quan binh tan,tp ho chi minh
4.0,"nha ngo, hem",71.0,4.0,17.75,2,2,1,da co so,duong an duong vuong,phuong an lac,quan binh tan,tp ho chi minh
3.65,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong le dinh can,phuong tan tao,quan binh tan,tp ho chi minh
5.6,"nha mat pho, mat tien",52.0,4.0,13.0,4,4,3,da co so,duong so 4,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.15,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.7,"nha ngo, hem",60.0,4.0,15.0,3,3,2,da co so,duong an duong vuong,phuong an lac,quan binh tan,tp ho chi minh
6.0,"nha ngo, hem",56.0,4.0,14.0,6,7,5,da co so,duong tan ky tan quy,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.0,"nha ngo, hem",65.0,5.0,13.0,2,2,2,da co so,duong huong lo 3,phuong binh hung hoa,quan binh tan,tp ho chi minh
2.9,"nha ngo, hem",33.6,4.2,8.0,2,3,3,da co so,duong le tan be,phuong an lac,quan binh tan,tp ho chi minh
15.9,"nha mat pho, mat tien",104.0,4.0,26.0,4,5,4,da co so,duong an duong vuong,phuong an lac,quan binh tan,tp ho chi minh
5.95,"nha ngo, hem",70.0,5.0,14.0,3,2,1,da co so,duong an duong vuong,phuong an lac,quan binh tan,tp ho chi minh
7.28,"nha ngo, hem",90.0,6.0,15.0,4,3,2,da co so,duong binh tri dong,phuong binh tri dong a,quan binh tan,tp ho chi minh
5.4,"nha ngo, hem",115.0,5.0,23.0,4,4,4,da co so,duong tay lan,phuong binh tri dong,quan binh tan,tp ho chi minh
5.95,"nha mat pho, mat tien",48.0,4.0,12.0,4,5,5,da co so,duong so 1a,phuong binh hung hoa a,quan binh tan,tp ho chi minh
15.5,"nha mat pho, mat tien",100.0,5.0,20.0,5,5,4,da co so,duong so 30,phuong binh tri dong b,quan binh tan,tp ho chi minh
5.4,"nha ngo, hem",64.0,4.0,16.0,4,4,4,da co so,duong so 1,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.0,"nha ngo, hem",58.0,4.0,14.5,2,2,2,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
2.3,"nha ngo, hem",32.0,4.0,8.0,2,1,2,da co so,duong le tan be,phuong an lac,quan binh tan,tp ho chi minh
4.6,"nha ngo, hem",60.0,5.0,12.0,2,3,2,da co so,duong le trong tan,phuong binh hung hoa,quan binh tan,tp ho chi minh
5.98,"nha ngo, hem",75.0,5.0,15.0,4,4,4,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
5.2,"nha ngo, hem",82.0,4.0,20.5,2,2,1,da co so,duong chien luoc,phuong binh tri dong a,quan binh tan,tp ho chi minh
2.35,"nha ngo, hem",22.5,2.5,9.0,2,2,2,da co so,duong le van quoi,phuong binh tri dong,quan binh tan,tp ho chi minh
4.9,"nha ngo, hem",76.0,4.0,19.0,2,1,1,da co so,duong le dinh can,phuong tan tao,quan binh tan,tp ho chi minh
3.29,"nha ngo, hem",37.6,4.7,8.0,2,2,3,da co so,duong phan anh,phuong binh tri dong,quan binh tan,tp ho chi minh
3.7,"nha ngo, hem",48.0,4.0,12.0,2,2,2,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
3.75,"nha ngo, hem",64.0,4.0,16.0,7,7,2,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
1.93,"nha ngo, hem",70.0,5.0,14.0,3,3,2,da co so,duong le dinh can,phuong tan tao,quan binh tan,tp ho chi minh
9.0,"nha mat pho, mat tien",112.0,4.0,28.0,2,2,2,da co so,duong ten lua,phuong binh tri dong,quan binh tan,tp ho chi minh
3.35,"nha ngo, hem",27.0,3.0,9.0,3,2,3,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.37,"nha ngo, hem",48.0,4.0,12.0,4,3,4,da co so,duong huong lo 2,phuong binh tri dong,quan binh tan,tp ho chi minh
2.549,"nha ngo, hem",40.0,4.0,10.0,2,1,2,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
3.2,nha pho lien ke,36.0,4.0,9.0,2,2,2,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
8.6,"nha ngo, hem",210.0,5.0,42.0,1,1,1,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
5.4,"nha ngo, hem",68.0,4.0,17.0,5,5,4,da co so,duong so 6,phuong binh hung hoa b,quan binh tan,tp ho chi minh
4.0,"nha ngo, hem",72.0,4.0,18.0,3,3,2,da co so,duong nguyen thi tu,phuong binh hung hoa b,quan binh tan,tp ho chi minh
7.3,"nha ngo, hem",53.3,4.1,13.0,4,5,5,da co so,duong kinh duong vuong,phuong an lac,quan binh tan,tp ho chi minh
2.599,"nha ngo, hem",25.6,3.2,8.0,2,1,2,da co so,duong kinh duong vuong,phuong an lac,quan binh tan,tp ho chi minh
3.9,"nha ngo, hem",80.0,5.0,16.0,4,4,1,da co so,duong ho van long,phuong tan tao,quan binh tan,tp ho chi minh
6.4,"nha ngo, hem",60.0,4.0,15.0,5,5,4,da co so,duong pham dang giang,phuong binh hung hoa,quan binh tan,tp ho chi minh
6.9,"nha mat pho, mat tien",67.5,4.5,15.0,4,5,4,da co so,duong nguyen hoi,phuong an lac,quan binh tan,tp ho chi minh
7.1,"nha ngo, hem",64.0,4.0,16.0,5,6,4,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.5,"nha ngo, hem",60.0,4.0,15.0,4,4,4,da co so,duong so 16,phuong binh hung hoa a,quan binh tan,tp ho chi minh
3.79,"nha ngo, hem",66.0,5.5,12.0,2,2,2,da co so,duong ho hoc lam,phuong an lac,quan binh tan,tp ho chi minh
4.7,"nha ngo, hem",76.0,4.0,19.0,4,4,2,da co so,duong lo tu,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.4,"nha ngo, hem",62.0,4.0,15.5,4,3,3,da co so,duong so 12,phuong binh hung hoa a,quan binh tan,tp ho chi minh
2.88,"nha ngo, hem",24.0,3.0,8.0,2,2,1,da co so,duong chien luoc,phuong binh tri dong a,quan binh tan,tp ho chi minh
5.8,"nha ngo, hem",60.0,4.0,15.0,4,5,4,da co so,duong ben loi,phuong binh tri dong a,quan binh tan,tp ho chi minh
4.6,"nha ngo, hem",84.0,4.0,21.0,4,3,2,da co so,duong nguyen thi tu,phuong binh hung hoa b,quan binh tan,tp ho chi minh
4.35,"nha mat pho, mat tien",32.0,4.0,8.0,3,4,2,da co so,duong mieu go xoai,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.5,"nha ngo, hem",60.0,4.0,15.0,3,3,4,da co so,duong le trong tan,phuong binh hung hoa,quan binh tan,tp ho chi minh
3.55,"nha ngo, hem",34.4,4.3,8.0,2,2,2,da co so,duong go xoai,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.5,"nha ngo, hem",48.0,4.0,12.0,3,3,2,da co so,duong so 5,phuong binh hung hoa,quan binh tan,tp ho chi minh
4.6,"nha ngo, hem",70.95,4.3,16.5,1,1,1,da co so,duong so 5,phuong binh hung hoa,quan binh tan,tp ho chi minh
7.35,"nha mat pho, mat tien",72.0,4.0,18.0,3,3,2,da co so,duong vo van kiet,phuong an lac,quan binh tan,tp ho chi minh
5.5,"nha ngo, hem",54.0,4.5,12.0,3,3,2,da co so,duong huong lo 3,phuong binh hung hoa,quan binh tan,tp ho chi minh
8.2,"nha mat pho, mat tien",74.96,4.0,18.74,2,2,2,da co so,duong so 13,phuong binh hung hoa,quan binh tan,tp ho chi minh
4.8,"nha mat pho, mat tien",62.5,5.0,12.5,2,2,1,da co so,duong so 5,phuong binh hung hoa,quan binh tan,tp ho chi minh
5.1,"nha ngo, hem",80.0,4.0,20.0,2,2,2,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
5.1,"nha ngo, hem",60.0,4.0,15.0,2,2,1,da co so,duong chien luoc,phuong binh tri dong,quan binh tan,tp ho chi minh
2.45,"nha ngo, hem",24.0,4.0,6.0,2,2,1,da co so,duong tinh lo 10,phuong tan tao,quan binh tan,tp ho chi minh
5.7,"nha ngo, hem",52.0,4.0,13.0,4,5,5,da co so,duong so 2,phuong binh hung hoa,quan binh tan,tp ho chi minh
2.85,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong lien khu 4-5,phuong binh hung hoa b,quan binh tan,tp ho chi minh
5.5,"nha ngo, hem",64.0,4.0,16.0,3,3,1,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
3.0,"nha ngo, hem",48.0,4.0,12.0,2,2,1,da co so,duong so 9,phuong binh hung hoa,quan binh tan,tp ho chi minh
4.0,"nha ngo, hem",40.0,4.0,10.0,3,3,2,da co so,duong nguyen quy yem,phuong an lac,quan binh tan,tp ho chi minh
5.5,"nha ngo, hem",72.0,4.0,18.0,4,4,4,da co so,duong so 1,phuong binh hung hoa,quan binh tan,tp ho chi minh
6.0,"nha ngo, hem",64.0,4.0,16.0,5,6,5,da co so,duong binh tri dong,phuong binh tri dong a,quan binh tan,tp ho chi minh
6.5,"nha ngo, hem",80.0,4.0,20.0,4,5,3,da co so,duong so 2,phuong binh hung hoa a,quan binh tan,tp ho chi minh
3.6,"nha ngo, hem",64.0,4.0,16.0,3,2,3,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
1.9,"nha ngo, hem",18.0,3.0,6.0,2,2,2,da co so,duong kenh nuoc den,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.59,"nha ngo, hem",64.0,4.0,16.0,4,4,2,da co so,duong kinh duong vuong,phuong an lac,quan binh tan,tp ho chi minh
5.7,"nha ngo, hem",48.0,4.0,12.0,4,3,4,da co so,duong ma lo,phuong binh hung hoa a,quan binh tan,tp ho chi minh
7.3,"nha ngo, hem",107.1,6.3,17.0,6,3,3,da co so,duong huong lo 2,phuong binh tri dong,quan binh tan,tp ho chi minh
3.399,"nha ngo, hem",30.6,3.0,10.2,2,2,1,da co so,duong chien luoc,phuong binh tri dong,quan binh tan,tp ho chi minh
5.8,"nha ngo, hem",56.0,4.0,14.0,4,3,4,da co so,duong so 9,phuong an lac,quan binh tan,tp ho chi minh
4.55,nha pho lien ke,44.0,4.0,11.0,2,2,2,da co so,duong le van quoi,phuong binh tri dong a,quan binh tan,tp ho chi minh
3.0,"nha ngo, hem",44.0,4.0,11.0,2,2,2,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.0,"nha ngo, hem",41.6,5.2,8.0,4,3,3,da co so,duong so 4,phuong an lac a,quan binh tan,tp ho chi minh
5.55,"nha ngo, hem",48.0,4.0,12.0,5,5,4,da co so,duong go xoai,phuong binh hung hoa a,quan binh tan,tp ho chi minh
3.7,"nha mat pho, mat tien",54.0,6.0,9.0,2,2,2,da co so,duong tinh lo 10,phuong binh tri dong a,quan binh tan,tp ho chi minh
3.0,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
3.8,"nha ngo, hem",48.0,4.0,12.0,2,2,2,da co so,duong huong lo 2,phuong binh tri dong a,quan binh tan,tp ho chi minh
7.3,"nha mat pho, mat tien",79.65,5.9,13.5,5,5,5,da co so,duong kinh duong vuong,phuong an lac,quan binh tan,tp ho chi minh
5.7,"nha ngo, hem",64.0,4.0,16.0,4,4,3,da co so,duong so 1,phuong binh hung hoa a,quan binh tan,tp ho chi minh
5.3,"nha ngo, hem",60.0,4.0,15.0,3,3,3,da co so,duong le van quoi,phuong binh hung hoa a,quan binh tan,tp ho chi minh
4.8,"nha ngo, hem",64.0,4.0,16.0,2,2,2,da co so,duong tran xuan soan,phuong tan hung,quan 7,tp ho chi minh
1.05,"nha ngo, hem",32.5,2.5,13.0,2,2,2,khong co so,duong mai van vinh,phuong tan kieng,quan 7,tp ho chi minh
5.0,"nha ngo, hem",72.0,4.5,16.0,3,3,2,da co so,duong lam van ben,phuong tan kieng,quan 7,tp ho chi minh
4.3,"nha ngo, hem",79.8,4.2,19.0,4,5,3,da co so,duong huynh tan phat,phuong phu thuan,quan 7,tp ho chi minh
4.9,"nha ngo, hem",60.5,5.5,11.0,3,2,2,da co so,duong huynh tan phat,phuong phu my,quan 7,tp ho chi minh
15.9,"nha mat pho, mat tien",112.0,7.0,16.0,5,6,4,da co so,duong pham huu lau,phuong phu my,quan 7,tp ho chi minh
2.9,"nha ngo, hem",24.0,3.0,8.0,2,1,1,da co so,duong huynh tan phat,phuong tan thuan dong,quan 7,tp ho chi minh
3.45,"nha ngo, hem",40.0,4.0,10.0,2,2,2,da co so,duong tran xuan soan,phuong tan hung,quan 7,tp ho chi minh
15.9,"nha mat pho, mat tien",112.0,7.0,16.0,3,4,3,da co so,duong so 5,phuong phu my,quan 7,tp ho chi minh
3.5,"nha ngo, hem",36.0,4.0,9.0,2,2,2,da co so,duong huynh tan phat,phuong phu thuan,quan 7,tp ho chi minh
16.9,"nha mat pho, mat tien",112.0,7.0,16.0,4,5,4,da co so,duong pham huu lau,phuong phu my,quan 7,tp ho chi minh
4.6,"nha ngo, hem",48.0,4.0,12.0,3,2,2,da co so,duong phu thuan,phuong tan phu,quan 7,tp ho chi minh
13.5,nha pho lien ke,80.0,5.0,16.0,4,5,3,da co so,duong pham huu lau,phuong phu my,quan 7,tp ho chi minh
2.6,"nha ngo, hem",36.0,6.0,6.0,2,2,3,da co so,duong huynh tan phat,phuong tan thuan tay,quan 7,tp ho chi minh
1.25,"nha ngo, hem",21.0,3.0,7.0,1,2,2,giay to viet tay,duong huynh tan phat,phuong phu thuan,quan 7,tp ho chi minh
7.3,"nha ngo, hem",72.0,4.8,15.0,4,3,3,da co so,duong lam van ben,phuong tan kieng,quan 7,tp ho chi minh
2.68,"nha ngo, hem",34.85,4.1,8.5,2,2,2,da co so,duong huynh tan phat,phuong tan thuan tay,quan 7,tp ho chi minh
10.8,"nha mat pho, mat tien",81.0,9.0,9.0,3,3,2,da co so,duong so 1,phuong tan phu,quan 7,tp ho chi minh
10.5,"nha ngo, hem",52.0,4.0,13.0,3,4,4,da co so,duong tran xuan soan,phuong tan hung,quan 7,tp ho chi minh
19.4,"nha mat pho, mat tien",234.0,9.0,26.0,5,6,3,da co so,duong huynh tan phat,phuong binh thuan,quan 7,tp ho chi minh
7.5,"nha ngo, hem",80.0,5.0,16.0,4,5,3,da co so,duong huynh tan phat,phuong phu my,quan 7,tp ho chi minh
2.2,"nha ngo, hem",88.0,4.0,22.0,2,1,1,so chung / cong chung vi bang,duong huynh tan phat,phuong tan phu,quan 7,tp ho chi minh
1.9,"nha ngo, hem",14.0,2.0,7.0,2,1,1,da co so,duong tran xuan soan,phuong tan hung,quan 7,tp ho chi minh
5.8,nha pho lien ke,72.0,6.0,12.0,3,2,3,da co so,duong huynh tan phat,phuong tan phu,quan 7,tp ho chi minh
4.4,nha pho lien ke,36.0,3.6,10.0,2,2,5,da co so,duong tran xuan soan,phuong tan hung,quan 7,tp ho chi minh
15.9,"nha mat pho, mat tien",92.0,4.0,23.0,2,3,2,da co so,duong huynh tan phat,phuong phu thuan,quan 7,tp ho chi minh
14.9,"nha mat pho, mat tien",90.0,5.0,18.0,4,5,4,da co so,duong d4,phuong phu my,quan 7,tp ho chi minh
12.3,"nha mat pho, mat tien",72.0,4.0,18.0,2,2,1,da co so,duong so 13,phuong tan kieng,quan 7,tp ho chi minh
10.5,"nha mat pho, mat tien",65.0,5.0,13.0,5,4,5,da co so,duong nguyen van quy,phuong phu thuan,quan 7,tp ho chi minh
4.79,"nha ngo, hem",52.0,4.0,13.0,2,2,2,da co so,duong tran xuan soan,phuong tan hung,quan 7,tp ho chi minh
