price,house_type,acreage,width,length,bedrooms,bathrooms,floors,legal_status,street,ward,district,city
7,"Nhà ngõ, hẻm",68,4,17,5,4,4,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.6,"Nhà ngõ, hẻm",16.8,4,4.2,2,2,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",60,4,15,3,2,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
6.4,"Nhà ngõ, hẻm",60,4,15,4,4,4,Đã có sổ,Duong Nguyen Cuu Dam, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
13,"Nhà mặt phố, mặt tiền",88,5,17.6,5,5,4,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
1.85,"Nhà ngõ, hẻm",36.8,4.6,8,4,4,3,Không có sổ,Duong Le Thuc Hoach, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
15.9,"Nhà ngõ, hẻm",112,4,28,11,7,6,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6,Nhà phố liền kề,56,4,14,4,4,3,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.6,"Nhà ngõ, hẻm",60,5,12,2,3,2,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6.4,"Nhà ngõ, hẻm",56.7,4.2,13.5,3,3,3,Đã có sổ,Duong Tan Ky Tan Quy, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
2.65,"Nhà ngõ, hẻm",26.4,3.3,8,2,2,2,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",60,4,15,2,2,2,Đã có sổ,Duong Bo Bao Tan Thang, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
2.7,"Nhà ngõ, hẻm",26.6,3.8,7,2,2,2,Đã có sổ,Duong Nguyen Suy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.2,"Nhà mặt phố, mặt tiền",56,4,14,2,3,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",46.8,3.6,13,2,2,2,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
14.7,"Nhà ngõ, hẻm",176,8,22,1,1,1,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",44,4,11,6,7,4,Đã có sổ,Duong Luy Ban Bich, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.6,"Nhà ngõ, hẻm",38.5,3.5,11,2,2,1,Đã có sổ,Duong Truong Chinh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
10.5,"Nhà mặt phố, mặt tiền",57.75,3.5,16.5,4,4,4,Đã có sổ,Duong Vuon Lai, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",44,4,11,3,3,3,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6.3,"Nhà ngõ, hẻm",56.25,4.5,12.5,4,5,4,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
8.8,"Nhà ngõ, hẻm",88,4,22,4,4,4,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6.3,"Nhà ngõ, hẻm",46,4.6,10,3,3,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
11.85,"Nhà mặt phố, mặt tiền",99,5.5,18,4,4,4,Đã có sổ,Duong Tran Van Giap, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",56,4,14,6,6,2,Đã có sổ,Duong Van Cao, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
8.2,"Nhà ngõ, hẻm",72,4,18,4,5,4,Đã có sổ,Duong Tan Son Nhi, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",58,4,14.5,4,3,2,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.51,"Nhà ngõ, hẻm",31.2,2.6,12,2,2,2,Đã có sổ,Duong Le Dinh Tham, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
13,"Nhà mặt phố, mặt tiền",100,4,25,11,7,4,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",45.1,4.1,11,3,2,2,Đã có sổ,Duong Ly Thai Tong, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
14.5,"Nhà ngõ, hẻm",162,9,18,11,7,3,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
58,"Nhà mặt phố, mặt tiền",180,9,20,8,7,7,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
14.5,"Nhà ngõ, hẻm",160,8,20,4,3,1,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",54.6,4.2,13,2,2,2,Đã có sổ,Duong Kenh Tan Hoa, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
13.3,"Nhà ngõ, hẻm",106.4,8,13.3,4,4,4,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
20,Nhà biệt thự,130,10,13,6,7,5,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
60,"Nhà ngõ, hẻm",700,20,35,5,3,2,Đã có sổ,Duong To Hieu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
6,"Nhà ngõ, hẻm",56,4,14,4,5,3,Đã có sổ,Duong Tan Son Nhi, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",38,3.8,10,3,2,2,Đã có sổ,Duong Truong Chinh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
12.5,"Nhà mặt phố, mặt tiền",65,5,13,5,5,5,Đã có sổ,Duong Luy Ban Bich, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
8.1,"Nhà ngõ, hẻm",72,4,18,8,7,3,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",38,3.8,10,2,2,1,Đã có sổ,Duong Tran Van On, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
6.258,Nhà phố liền kề,57.2,4,14.3,2,2,2,Đã có sổ,Duong Vuon Lai, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",56,4,14,3,2,1,Đã có sổ,Duong Son Ky, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",61.2,6.8,9,3,2,2,Đã có sổ,Duong Trinh Dinh Thao, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.55,"Nhà ngõ, hẻm",34,3.4,10,2,2,1,Đã có sổ,Duong Tran Van On, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
4.79,"Nhà ngõ, hẻm",46.2,4.2,11,3,3,2,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
2.5,"Nhà ngõ, hẻm",20.13,3.3,6.1,2,2,2,Không có sổ,Duong Le Nga, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
6,"Nhà ngõ, hẻm",70,4,17.5,4,3,2,Đã có sổ,Duong Truong Chinh, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
9.5,"Nhà ngõ, hẻm",64.4,4,16.1,5,6,5,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
4.95,"Nhà ngõ, hẻm",60,4,15,2,2,2,Đã có sổ,Duong Nguyen Huu Tien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
12.5,"Nhà mặt phố, mặt tiền",100,4,25,2,2,3,Đã có sổ,Duong B2, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.6,"Nhà ngõ, hẻm",81,4.5,18,4,3,2,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
8.49,"Nhà ngõ, hẻm",49.5,4.5,11,6,7,4,Đã có sổ,Duong Thach Lam, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.55,"Nhà mặt phố, mặt tiền",24,4,6,2,2,2,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
8,"Nhà ngõ, hẻm",50.6,4.4,11.5,2,3,2,Đã có sổ,Duong Do Thua Luong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
2,"Nhà ngõ, hẻm",21,3.5,6,2,2,2,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
8.49,"Nhà ngõ, hẻm",80,4,20,3,3,3,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.95,"Nhà ngõ, hẻm",32.4,3.6,9,2,2,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.8,"Nhà ngõ, hẻm",64,4,16,2,1,1,Đã có sổ,Duong Vuon Lai, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",42,4,10.5,2,2,1,Đã có sổ,Duong Ly Thanh Tong, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",56,4,14,3,2,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",56,4,14,3,2,2,Đã có sổ,Duong Bo Bao Tan Thang, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
5.4,"Nhà ngõ, hẻm",42,4.2,10,5,4,4,Đã có sổ,Duong Tan Ky Tan Quy, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",40,5,8,3,2,3,Đã có sổ,Duong Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.7,"Nhà ngõ, hẻm",48,4,12,3,2,1,Đã có sổ,Duong Che Lan Vien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
9.5,"Nhà mặt phố, mặt tiền",81,4.5,18,4,4,3,Đã có sổ,Duong Le Sao, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
11,"Nhà mặt phố, mặt tiền",90,5,18,4,4,4,Đã có sổ,Duong Thach Lam, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.95,"Nhà ngõ, hẻm",23.1,3.3,7,2,2,2,Đã có sổ,Duong Ho Dac Di, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6.6,"Nhà ngõ, hẻm",72,4,18,1,1,1,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
8.4,Nhà phố liền kề,68,4,17,5,5,4,Đã có sổ,Duong Nguyen Huu Tien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.45,"Nhà ngõ, hẻm",24,6,4,2,1,2,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",28,4,7,1,2,1,Đã có sổ,Duong Luy Ban Bich, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.8,"Nhà ngõ, hẻm",53.3,4.1,13,7,3,3,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
10.5,"Nhà mặt phố, mặt tiền",54.4,4,13.6,1,1,1,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
7.15,"Nhà ngõ, hẻm",81.6,4.8,17,4,3,3,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.9,"Nhà ngõ, hẻm",56,4,14,6,6,5,Đã có sổ,Duong Bo Bao Tan Thang, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
4.68,"Nhà ngõ, hẻm",60,5,12,3,3,3,Đã có sổ,Duong Diep Minh Chau, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
14,"Nhà mặt phố, mặt tiền",100,5,20,4,3,1,Đã có sổ,Duong T6, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.4,"Nhà ngõ, hẻm",42,4.2,10,5,4,4,Đã có sổ,Duong Tan Ky Tan Quy, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
4.99,"Nhà ngõ, hẻm",52,4,13,4,3,3,Đã có sổ,Duong Ly Thanh Tong, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6.4,"Nhà ngõ, hẻm",72,4,18,3,3,2,Đã có sổ,Duong Thach Lam, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.8,"Nhà ngõ, hẻm",66.25,4.33,15.3,3,2,2,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
3.3,"Nhà ngõ, hẻm",27,3,9,3,2,2,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6.2,"Nhà ngõ, hẻm",127.5,8.5,15,2,2,2,Đã có sổ,Duong Luong The Vinh, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
9.5,"Nhà ngõ, hẻm",74.76,4.2,17.8,4,3,3,Đã có sổ,Duong Nguyen Suy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4.25,"Nhà mặt phố, mặt tiền",31,3.1,10,2,3,3,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
10.3,"Nhà mặt phố, mặt tiền",80.8,4,20.2,5,6,4,Đã có sổ,Duong Le Lam, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",48,4,12,2,2,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
10,"Nhà mặt phố, mặt tiền",100,5,20,3,3,1,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.4,"Nhà ngõ, hẻm",30,3,10,2,2,2,Đã có sổ,Duong Trinh Dinh Trong, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6.4,"Nhà ngõ, hẻm",96.6,4.2,23,6,6,1,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.6,"Nhà ngõ, hẻm",67.2,4.2,16,2,2,2,Đã có sổ,Duong Hoa Binh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
1.55,"Nhà ngõ, hẻm",24,4,6,2,2,2,Đã có sổ,Duong Che Lan Vien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.999,"Nhà mặt phố, mặt tiền",64,4,16,3,2,2,Đã có sổ,Duong Hien Vuong, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6.7,"Nhà ngõ, hẻm",60,4,15,4,5,4,Đã có sổ,Duong To Hieu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
9.2,"Nhà mặt phố, mặt tiền",112.54,4.1,27.45,2,2,1,Đã có sổ,Duong Tay Son, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
6.45,"Nhà ngõ, hẻm",78,6.5,12,2,1,1,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
13.299,"Nhà mặt phố, mặt tiền",116,4,29,3,3,1,Đã có sổ,Duong Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.29,"Nhà ngõ, hẻm",48,4,12,3,2,2,Đã có sổ,Duong Luong The Vinh, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
7.2,"Nhà mặt phố, mặt tiền",56,4,14,6,6,4,Đã có sổ,Duong To Hieu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
4.55,"Nhà ngõ, hẻm",42,6,7,3,2,3,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
12,"Nhà ngõ, hẻm",84,4.2,20,6,4,3,Đã có sổ,Duong Bo Bao Tan Thang, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
6.4,"Nhà ngõ, hẻm",72,4.5,16,4,5,4,Đã có sổ,Duong Bo Bao Tan Thang, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
5.45,"Nhà ngõ, hẻm",65,5,13,2,2,2,Đã có sổ,Duong Kenh Tan Hoa, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
8,"Nhà mặt phố, mặt tiền",26,4,6.5,3,3,4,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.8,"Nhà ngõ, hẻm",56,4,14,3,2,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
2,"Nhà ngõ, hẻm",15,3,5,1,2,2,Đã có sổ,Duong Luy Ban Bich, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.9,"Nhà mặt phố, mặt tiền",70,3.5,20,4,5,3,Đã có sổ,Duong Luy Ban Bich, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
18.5,"Nhà mặt phố, mặt tiền",68,4,17,5,5,4,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
3.07,"Nhà ngõ, hẻm",42,7,6,2,2,1,Đã có sổ,Duong Binh Long, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
8.5,"Nhà ngõ, hẻm",45,5,9,4,4,5,Đã có sổ,Duong Le Van Phan, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",44,4,11,2,2,2,Đã có sổ,Duong Le Lieu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.1,"Nhà ngõ, hẻm",61.5,4.1,15,2,2,2,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
9.6,"Nhà ngõ, hẻm",65.52,4.2,15.6,5,4,3,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
8.3,"Nhà ngõ, hẻm",92.4,4.2,22,2,2,2,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
21.5,"Nhà mặt phố, mặt tiền",144,8,18,2,2,1,Đã có sổ,Duong Thanh Cong, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",40,5,8,3,3,3,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
5.35,"Nhà ngõ, hẻm",47.25,3.5,13.5,4,3,2,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
8.999,"Nhà ngõ, hẻm",105,5,21,11,7,3,Đã có sổ,Duong Ly Thanh Tong, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
2.89,"Nhà ngõ, hẻm",20,2,10,2,3,1,Đã có sổ,Duong Pham Quy Thich, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.9,"Nhà ngõ, hẻm",48,4,12,4,3,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
8.8,Nhà phố liền kề,54.12,4.1,13.2,10,7,6,Đã có sổ,Duong Nguyen Huu Tien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",42,4.2,10,5,4,3,Đã có sổ,Duong Ho Dac Di, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",76,4,19,3,4,5,Đã có sổ,Duong Tran Tan, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
8.5,"Nhà mặt phố, mặt tiền",80,4,20,2,3,1,Đã có sổ,Duong Kenh Nuoc Den, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
1.38,"Nhà ngõ, hẻm",12.5,5,2.5,1,1,2,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",60,4,15,2,2,2,Đã có sổ,Duong Hoa Binh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",52,4,13,3,2,2,Đã có sổ,Duong Bo Bao Tan Thang, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
6.45,"Nhà ngõ, hẻm",60,4,15,4,4,4,Đã có sổ,Duong Hoa Binh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",49.6,6.2,8,2,3,2,Đã có sổ,Duong Luong The Vinh, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",57.4,4.1,14,3,2,2,Đã có sổ,Duong Luu Chi Hieu, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
8,"Nhà ngõ, hẻm",56,4,14,4,4,3,Đã có sổ,Duong Do Doc Long, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",56,4,14,3,2,2,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
2.7,"Nhà ngõ, hẻm",21.7,3.1,7,2,2,2,Đã có sổ,Duong Nguyen Suy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
9.2,"Nhà ngõ, hẻm",80,4,20,4,5,4,Đã có sổ,Duong Luy Ban Bich, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
1.75,"Nhà ngõ, hẻm",28,4,7,2,2,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
8.3,"Nhà ngõ, hẻm",72,4,18,8,4,3,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
2.98,"Nhà ngõ, hẻm",27,3,9,3,2,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",56,4,14,3,3,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4.79,"Nhà ngõ, hẻm",44,4,11,3,3,2,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
1.75,"Nhà ngõ, hẻm",15,3,5,2,2,2,Đã có sổ,Duong Tran Van On, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
8.35,"Nhà mặt phố, mặt tiền",48,4,12,4,3,4,Đã có sổ,Duong Khuong Viet, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
2.95,"Nhà ngõ, hẻm",32.4,3.6,9,3,2,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.29,"Nhà ngõ, hẻm",48,4,12,2,2,1,Đã có sổ,Duong Luong The Vinh, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.7,"Nhà mặt phố, mặt tiền",40,4,10,2,2,2,Đã có sổ,Duong Tran Thu Do, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.5,"Nhà ngõ, hẻm",20.13,3.3,6.1,2,2,2,Đã có sổ,Duong Le Nga, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
3.3,"Nhà ngõ, hẻm",19.8,3.3,6,2,3,3,Đã có sổ,Duong Luy Ban Bich, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6.3,"Nhà mặt phố, mặt tiền",46,4.6,10,3,2,3,Đã có sổ,Duong Hoang Van Hoe, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4.37,"Nhà ngõ, hẻm",45.15,4.3,10.5,3,3,3,Đã có sổ,Duong Le Thuc Hoach, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
8.5,"Nhà ngõ, hẻm",76,4,19,4,5,4,Đã có sổ,Duong Hoa Binh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",55,5,11,2,2,2,Đã có sổ,Duong Tan Ky Tan Quy, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
10.5,"Nhà ngõ, hẻm",56,4,14,4,4,3,Đã có sổ,Duong Tran Van On, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
5.35,"Nhà ngõ, hẻm",52,4,13,4,3,3,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
9.9,"Nhà ngõ, hẻm",91.2,6,15.2,5,6,5,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
3,"Nhà ngõ, hẻm",30,3,10,3,2,3,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.55,"Nhà ngõ, hẻm",48.4,4.4,11,3,2,3,Đã có sổ,Duong Nguyen Minh Chau, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
